vendor_id,passenger_count,store_and_fwd_flag,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,distance_km
1,1,N,14,0,3,0,2.42511323655353
1,1,N,18,0,1,0,0.5674986213724094
2,1,N,15,4,3,0,5.610317205992551
1,1,N,1,0,1,0,20.8224683693637
1,1,N,10,6,3,1,1.0304892906255645
1,1,N,1,2,3,0,11.342313856585694
1,1,N,9,1,3,0,9.132252830674792
2,6,N,15,5,4,1,3.3549232474112807
1,1,Y,7,0,3,0,0.8996485317109839
2,5,N,21,3,2,0,6.693496291312767
1,1,N,12,4,4,0,2.3496067551804978
2,1,N,18,6,2,1,1.178743225528605
1,1,N,9,2,1,0,2.0230577796541134
1,1,N,18,3,4,0,0.8417886713340207
2,5,N,16,4,4,0,1.1152446299524854
1,1,N,18,3,4,0,2.468494327911038
2,1,N,21,4,2,0,5.907361519203619
1,1,N,15,5,2,1,2.760886366876598
1,1,N,14,2,1,0,1.9983317995608465
2,3,N,15,4,3,0,1.7638471011768235
2,2,N,19,5,4,1,13.959907230800948
2,6,N,7,4,2,0,2.5826434249868115
2,1,N,5,4,1,0,0.8493322227070385
2,5,N,0,0,3,0,2.803459422980311
1,1,N,14,6,2,1,0.9668981554826636
2,2,N,23,1,3,0,2.1894036123477085
1,2,N,3,2,2,0,1.4870679814409176
2,1,N,20,3,3,0,1.8957829202758036
2,5,N,4,4,3,0,5.952264867893972
2,1,N,21,2,2,0,2.2236390181660397
1,1,N,7,1,4,0,7.607223739844599
2,1,N,11,5,5,1,1.7066347165870197
1,1,N,23,5,1,1,3.1123753967576526
1,1,N,9,5,5,1,2.058754437696796
1,1,N,6,5,2,1,1.2755194592938752
2,6,N,19,6,5,1,0.5065254350001313
2,1,N,13,4,3,0,19.71215924588687
2,1,N,21,2,5,0,6.945023875578278
1,4,N,21,5,1,1,2.242957991827907
1,1,N,22,2,2,0,1.6749225412608872
2,1,N,12,6,1,1,1.5659316681645352
1,1,N,18,1,2,0,1.044593821404289
1,1,N,21,0,4,0,1.091010802780517
1,1,N,8,2,5,0,2.8377820419973068
2,3,N,15,1,1,0,1.5368429353673283
1,1,N,0,2,5,0,1.9097336193549503
1,1,N,7,2,4,0,1.0308465940948153
2,1,N,0,2,3,0,4.275359831099509
1,1,N,17,0,1,0,0.98688376440566
1,3,N,22,5,4,1,1.2084680962430894
1,1,N,14,0,1,0,0.931806154607046
1,1,N,17,4,3,0,1.084843897985797
2,1,N,7,0,3,0,1.1331162867925353
1,2,N,10,3,1,0,1.3930770169837634
2,1,N,7,3,2,0,1.778979589827719
1,1,N,7,3,1,0,4.098723806864164
1,1,N,14,2,1,0,2.652183816100617
1,1,N,14,4,2,0,0.9805633711232143
2,5,N,0,5,3,1,3.2222978246657945
1,1,N,23,5,3,1,0.6551448746643681
2,5,N,2,5,4,1,3.193621260372695
2,1,N,1,5,4,1,3.501182081514529
1,2,N,12,0,3,0,2.222063044503972
1,1,N,22,6,3,1,0.6996308022953653
2,5,N,18,3,1,0,1.7039619634868208
1,1,N,0,0,5,0,8.15873215321769
1,2,N,23,2,1,0,0.6453979022150604
2,5,N,13,0,1,0,0.9290689482286506
1,1,N,13,6,5,1,2.0790586196733227
2,4,N,16,2,1,0,1.6724345822683382
1,1,N,20,1,2,0,1.6146607170369331
1,1,N,19,0,1,0,1.0796829591242882
2,1,N,22,4,4,0,2.173369370419294
2,1,N,10,5,1,1,0.7101495569289592
2,1,N,3,2,5,0,6.6597716944443786
2,1,N,16,5,4,1,3.6978932000973215
2,1,N,23,1,4,0,1.3878372920978046
1,1,N,22,5,4,1,1.557797818735592
1,2,N,13,4,2,0,10.117500219688695
2,5,N,21,6,1,1,3.8098124168532586
1,1,N,10,2,5,0,1.448317556853587
1,1,N,15,3,4,0,1.9219350626668776
2,1,N,2,0,1,0,9.49247459820397
1,1,N,18,2,1,0,4.14343886987493
2,1,N,17,3,3,0,1.6346437136898442
2,2,N,15,2,3,0,2.4757694146851468
2,5,N,8,0,1,0,0.880733043112256
2,3,N,18,2,4,0,8.035021299820233
1,1,N,13,3,4,0,20.6142691045098
2,1,N,9,0,1,0,4.410551243484328
1,2,N,17,0,1,0,1.6877255678524388
1,2,N,19,3,5,0,13.375127783495696
1,1,N,20,6,3,1,0.3533800689087093
2,1,N,5,4,4,0,6.950663651387022
1,1,N,20,4,3,0,1.0724300152311843
2,1,N,11,1,1,0,3.079528845055022
1,3,N,7,4,1,0,1.107362550070163
1,1,N,12,2,1,0,2.842664715440751
2,1,N,20,0,3,0,1.1346018349817102
1,1,N,18,0,3,0,0.7119497626908028
2,1,N,12,1,3,0,1.8972543434867168
2,1,N,7,4,5,0,3.658602692185624
2,6,N,12,1,3,0,2.618399254633696
2,5,N,20,0,3,0,1.4811879687153031
2,1,N,21,2,2,0,2.8492132007112523
1,1,N,23,2,1,0,15.964329217648212
2,1,N,12,3,2,0,2.232773971276366
2,1,N,18,4,3,0,2.769241194855894
2,3,N,17,1,5,0,2.0115702146671257
2,1,N,17,2,2,0,5.114688810512336
2,1,N,16,0,3,0,2.6048816369667214
1,1,N,18,6,2,1,7.843366199567312
1,1,N,8,3,3,0,2.452474046917107
1,1,N,3,0,3,0,1.8337563395961125
2,1,N,6,3,5,0,1.9295816545371196
2,1,N,18,4,3,0,1.930283450334203
1,1,N,18,5,2,1,1.1814996825879338
2,2,N,8,0,3,0,1.3230530675177188
2,1,N,22,5,4,1,2.772687981279309
2,5,N,19,2,4,0,1.9533976178722028
1,1,N,11,0,2,0,3.8601641990671256
2,1,N,19,4,3,0,1.063437614478855
1,2,N,21,0,5,0,1.871593825235533
2,1,N,11,3,1,0,0.2018560511434877
2,1,N,14,0,4,0,5.955265805794968
2,1,N,18,4,3,0,6.381439892637261
1,1,N,8,0,2,0,0.995322803159244
1,1,N,7,0,4,0,8.922423687983855
2,2,N,16,6,5,1,1.527770139036204
2,5,N,14,5,2,1,3.34203640303155
2,1,N,23,4,3,0,0.9340094326138096
1,1,N,18,5,1,1,1.2532235233959508
2,1,N,17,3,5,0,1.410723207332599
1,1,N,13,0,2,0,2.3274902236325867
1,1,N,21,0,3,0,3.065245795766633
2,2,N,21,3,3,0,4.403633069950856
2,1,N,13,1,1,0,2.609064438568597
2,1,N,18,6,5,1,1.0897433866876605
1,2,N,0,5,1,1,1.384250170455497
1,1,N,20,5,4,1,1.6068798184389017
2,1,N,7,2,5,0,2.075229817691863
2,1,N,20,3,5,0,2.0805256744395813
1,1,N,20,4,3,0,0.94035960023264
2,1,N,20,0,1,0,1.8283999643023725
2,1,N,13,6,2,1,2.782549386051289
1,1,N,22,1,5,0,1.729344429208348
1,1,N,14,1,2,0,7.87869272812663
2,1,N,15,2,1,0,20.40248026279096
2,1,N,20,4,3,0,1.1986016500407777
1,1,N,8,2,1,0,7.244620194393432
2,1,N,22,2,5,0,1.359023064580713
1,1,N,11,1,1,0,0.6899231831998296
1,1,N,11,0,2,0,5.9215304524119325
2,1,N,10,1,2,0,2.106536677413017
2,2,N,10,2,5,0,1.9024340690631196
1,1,Y,18,3,4,0,0.8569260645185344
1,1,N,9,6,5,1,2.6181490792876083
2,1,N,10,6,2,1,3.765031805819033
2,1,N,16,5,3,1,1.9431435050155623
1,1,N,8,0,2,0,1.6711239093371248
1,1,N,8,1,2,0,1.7093553306008824
2,2,N,17,2,4,0,1.3530825261975592
2,5,N,13,2,2,0,1.3287105734809987
1,1,N,19,0,2,0,0.958660119565639
2,1,N,8,2,2,0,3.094438838043024
1,1,N,2,5,2,1,0.7429147872918022
1,1,N,8,0,3,0,4.7923292475260055
1,1,N,20,4,2,0,6.997309936138556
2,6,N,4,5,1,1,1.8170908937131545
1,1,N,19,6,4,1,3.345564010114729
1,1,N,16,4,1,0,9.16774287575812
2,1,N,0,6,4,1,2.565832635285475
1,1,N,6,2,3,0,5.622084593156985
1,1,N,22,6,3,1,8.114650698719297
2,3,N,20,0,2,0,2.2950024741161474
2,2,N,14,1,1,0,4.476136163123368
2,2,N,9,5,1,1,4.766320928025518
1,1,N,14,2,4,0,3.8388961690256567
2,1,N,0,1,2,0,4.416116653280203
2,1,N,15,4,4,0,3.702467156229292
2,1,N,8,3,2,0,1.1476447176467526
1,1,Y,1,6,3,1,11.649960894173416
1,1,N,20,0,5,0,6.160412794598169
2,1,N,1,3,5,0,0.6962603997347915
2,2,N,16,4,1,0,0.0
2,1,N,9,5,3,1,1.6435098255559777
2,1,N,14,0,1,0,4.376921209327986
2,3,N,4,3,4,0,8.587887313579976
2,1,N,15,4,1,0,0.4999952941696908
1,1,N,21,3,2,0,8.956859852333832
1,1,N,17,4,1,0,0.5527003758505785
2,1,N,7,2,5,0,0.4324003884542048
1,1,N,9,6,1,1,6.017646966255636
2,1,N,20,2,1,0,1.0148109610041671
2,1,N,10,3,3,0,1.0936013437917758
1,1,N,2,5,4,1,0.7179717849305671
2,1,N,14,0,2,0,7.741622670051699
2,2,N,16,4,3,0,1.646040954721298
1,1,N,16,2,2,0,0.4438628888037353
1,1,N,10,0,3,0,2.1193168505868965
2,1,N,14,3,3,0,1.0309499228685708
1,1,N,15,0,2,0,2.41278719803642
2,1,N,9,1,3,0,5.083605721965137
2,1,N,12,3,2,0,1.4985644110593914
1,1,N,6,4,2,0,9.17221145766588
1,1,N,21,3,3,0,3.4382364413000435
1,1,N,21,2,4,0,4.3456100907529445
1,1,N,14,4,2,0,1.8238296713651312
2,5,N,20,2,1,0,4.2072381222955375
1,1,N,0,6,5,1,1.389622306038073
1,1,N,16,0,2,0,2.5368853496012798
1,1,N,18,0,4,0,1.8602516295021705
2,1,N,18,3,5,0,2.951430622437581
2,1,N,23,3,2,0,2.272250039877858
1,1,N,14,2,5,0,0.3717349646550464
1,1,N,6,1,4,0,1.472335109764
1,1,N,9,2,2,0,2.537971657026296
2,1,N,17,3,3,0,9.279235506166534
2,5,N,2,5,4,1,3.7419481655974383
2,1,N,18,1,3,0,7.022764738750469
2,1,N,2,6,4,1,2.158077920652586
2,2,N,0,2,2,0,9.6332683600284
2,1,N,17,5,5,1,27.62612840341081
2,1,N,21,3,3,0,1.402629729397889
2,3,N,19,2,3,0,1.9340506345894224
1,2,N,18,2,3,0,2.390976916195153
2,1,N,10,3,2,0,6.40224292293895
1,1,N,6,2,5,0,1.5558835866296252
2,1,N,17,5,1,1,3.1338446265763142
1,1,N,19,3,4,0,1.3208154976579167
2,1,N,10,0,3,0,1.8692155491068607
2,6,N,13,0,2,0,0.5977146877269676
1,4,N,1,0,3,0,1.3486592730683624
2,1,N,7,4,3,0,5.60049766497356
2,1,N,9,3,2,0,5.439334382230348
1,1,N,14,6,4,1,1.8732690371725067
1,1,N,23,1,5,0,2.292075958766095
2,3,N,16,3,4,0,10.600969412552054
2,1,N,19,0,2,0,2.1517404513120555
2,1,N,16,3,4,0,3.3024660330265725
2,1,N,13,0,3,0,21.01156373548552
2,3,N,13,2,3,0,2.2171576846869065
2,1,N,17,2,3,0,1.6794803002310483
1,3,N,18,5,2,1,1.038772472739729
1,1,N,12,0,2,0,0.8131574168837102
1,1,N,15,2,1,0,1.2622319792143046
1,1,N,14,4,4,0,1.1797683222791515
2,1,N,13,4,4,0,1.9603912475447935
2,1,N,22,1,4,0,6.80371568516031
2,1,N,12,5,1,1,0.8144042908969787
2,1,N,0,3,2,0,0.5699429210462689
1,1,N,18,5,4,1,20.130843351708545
2,1,N,18,0,4,0,8.415828531884934
1,2,N,10,0,2,0,1.7576936435911836
1,1,N,14,6,2,1,20.077505066639397
1,1,N,19,1,3,0,1.487073191550694
1,1,N,13,1,1,0,0.3474371288900457
2,5,N,13,6,1,1,2.07287986074819
1,1,N,12,6,5,1,0.9266109012757736
2,2,N,17,6,3,1,3.2416767457252247
1,1,N,22,3,4,0,1.301382192870304
2,1,N,12,2,4,0,0.995858632663123
2,1,N,16,4,4,0,10.046581952100617
2,1,N,14,6,2,1,2.1971432705498715
1,1,N,16,6,2,1,1.300243624715883
2,1,N,19,4,2,0,0.9833168282948748
2,2,N,22,0,3,0,5.981305996009078
2,1,N,2,2,4,0,2.774530644837247
2,1,N,17,1,1,0,4.889910417229662
2,1,N,8,0,5,0,1.1752721158699944
1,1,N,7,2,1,0,2.3711352573805136
2,3,N,1,4,3,0,2.642916990322485
2,1,N,10,6,5,1,6.326324060414295
2,1,N,0,5,3,1,1.6848359704832756
1,1,N,1,1,2,0,6.208443944249719
1,1,N,19,6,2,1,3.4337382485052967
1,1,N,11,3,5,0,0.9215594056152824
1,1,N,13,0,1,0,0.6695318294199123
2,6,N,9,3,5,0,3.0366061303217275
1,1,N,7,0,4,0,3.999575200420679
1,1,N,18,0,1,0,0.9717245074471006
2,5,N,11,6,3,1,0.8172241105658643
2,1,N,21,6,1,1,2.115591723825311
1,1,N,20,2,1,0,0.6097122431940417
1,1,N,7,5,1,1,22.086283691469053
2,4,N,11,0,2,0,2.9688290350297444
2,1,N,23,4,5,0,4.212601738679218
1,1,N,15,0,5,0,1.0580492403835071
2,1,N,20,5,3,1,5.851980678449545
2,2,N,17,2,3,0,1.4524885761007065
1,2,N,19,4,4,0,2.427474377107899
2,1,N,7,5,4,1,1.342260984576063
2,1,N,22,0,2,0,2.2140008762503256
2,1,N,19,2,3,0,1.0064102710468994
2,2,N,14,5,4,1,0.5073904299704498
2,2,N,22,4,5,0,2.946126046685636
2,1,N,23,4,3,0,2.2956889031525463
1,2,N,18,4,3,0,1.7512507499005618
2,1,N,10,5,4,1,0.9093031498846668
2,1,N,16,0,2,0,1.1731557852436338
1,1,N,15,3,2,0,1.841134915517848
2,1,N,23,4,3,0,15.942936177325128
1,2,N,10,0,4,0,9.49221756760906
2,5,N,19,2,1,0,0.898383801871869
1,1,N,0,0,2,0,1.61254458521054
1,1,N,15,3,5,0,2.696072400888363
2,3,N,9,0,4,0,0.5838299006175606
2,6,N,15,5,3,1,2.0966865364516867
1,2,N,18,4,3,0,1.4022204938203968
1,1,N,19,4,4,0,8.232097518979764
1,1,N,6,4,4,0,0.9823747714294933
1,1,N,9,0,2,0,2.7272875075904537
1,1,N,23,0,5,0,7.714901728223774
2,5,N,15,0,5,0,0.9667750997829933
2,2,N,22,0,5,0,3.1724718885497194
1,2,N,22,4,2,0,4.017536088751766
2,1,N,19,5,1,1,1.0290088578094645
1,1,N,22,1,5,0,2.2328314678836203
1,1,N,17,2,5,0,0.8848596065980845
1,2,N,22,2,5,0,4.049414324067045
2,1,N,18,1,3,0,1.1694166960231762
1,1,N,11,1,2,0,1.2391144978388324
2,5,N,13,2,4,0,2.1464457257889324
2,1,N,18,1,5,0,2.2997392629377438
2,1,N,17,6,3,1,1.923202002045288
1,1,N,7,1,3,0,0.958110177359782
1,1,N,18,2,4,0,2.4921069148306536
1,1,N,6,2,1,0,4.257100669856922
1,1,N,7,4,3,0,3.901750657579036
2,2,N,15,3,4,0,3.765320891612929
2,6,N,11,2,1,0,3.392773077527415
1,1,N,22,3,2,0,1.009170145755637
2,1,N,8,2,4,0,0.9401898838816768
1,1,N,17,5,3,1,1.3829146070747074
2,1,N,9,0,4,0,2.3660820841147023
1,1,N,13,4,4,0,0.8415844391815633
2,5,N,13,2,3,0,0.5771565848659059
2,3,N,20,3,4,0,5.912614448549885
1,1,N,3,5,4,1,2.8331735691829527
1,1,N,18,1,2,0,21.95882983549024
1,1,N,16,6,2,1,4.656376429912469
1,1,N,23,6,3,1,4.973669073614745
2,1,N,9,0,3,0,19.54161024787959
1,1,N,14,0,3,0,3.448131561925338
2,1,N,16,2,5,0,3.8297234415024017
1,1,N,5,4,4,0,3.028128972631004
2,1,N,7,4,1,0,1.0856281650561794
1,1,N,18,5,2,1,1.2160217254820138
1,1,N,8,6,3,1,1.356353662213976
2,1,N,16,2,3,0,4.458544748346473
2,6,N,20,3,3,0,1.9413161642121777
1,1,N,0,5,4,1,2.121896940441036
2,3,N,12,1,4,0,2.238137660404039
1,1,N,9,4,4,0,2.951975019675316
2,1,N,22,1,3,0,5.587976185804582
1,1,N,6,1,2,0,1.5659491120765765
2,2,N,11,3,1,0,1.2495355995562685
2,6,N,20,3,4,0,1.5290662218938085
2,1,N,20,1,5,0,1.5730612475733812
2,1,N,20,0,5,0,1.1513447204495888
2,1,N,15,1,3,0,3.180780915586742
2,1,N,5,0,5,0,1.6987909335853886
1,1,N,3,0,4,0,2.7194104016728864
2,1,N,22,3,1,0,3.0918113227800026
2,3,N,17,1,4,0,1.0731555844282252
1,1,N,20,5,2,1,1.869361777029031
2,3,N,17,6,1,1,0.960555199539962
2,1,N,13,5,4,1,5.485172453080248
2,1,N,19,4,1,0,4.776346770092691
2,1,N,17,6,1,1,3.84594324032936
1,2,N,19,1,5,0,0.7210533844563219
1,1,N,22,4,4,0,1.7852032086571823
2,1,N,15,3,4,0,2.6412420965969496
2,1,N,13,5,3,1,1.836330712694908
2,1,N,9,6,1,1,1.808204092635863
1,1,N,9,1,1,0,1.2739989975438015
2,1,N,18,5,1,1,4.258142892693188
1,1,N,21,4,2,0,2.9309271402835195
2,6,N,7,6,3,1,1.2878760480684277
1,1,N,11,6,1,1,2.1380145064875102
2,2,N,7,4,3,0,5.1506693273727615
1,1,N,21,5,2,1,2.1857886936222086
2,2,N,8,6,2,1,2.342094417853765
1,1,N,0,5,1,1,2.05036109537825
1,1,N,1,1,3,0,1.281596190827928
1,2,N,15,6,5,1,3.4698343026541374
1,1,N,16,1,1,0,4.534179713570256
2,1,N,9,3,1,0,0.8902903658180737
2,1,N,11,3,1,0,5.575463041465022
2,1,N,6,1,3,0,18.85695797786757
2,1,N,18,4,2,0,1.0679896871940768
2,1,N,16,6,1,1,1.174533363177266
1,1,N,13,2,3,0,2.994696937579496
1,1,N,13,2,1,0,13.475360470636712
2,1,N,20,4,2,0,11.834329884116688
1,1,N,18,3,2,0,1.1467582151195677
2,5,N,22,1,5,0,2.8804654131831664
1,1,N,16,2,3,0,3.0952749334764214
2,1,N,17,2,4,0,1.4089679829453094
1,1,N,23,5,2,1,0.990784762622514
2,1,N,19,4,1,0,0.6952814001625446
2,1,N,15,1,4,0,1.6243859283070252
1,1,N,20,0,2,0,2.4693142769386336
2,6,N,9,6,2,1,5.714121186134626
1,2,N,12,2,3,0,8.325846976146478
1,2,N,1,6,2,1,5.736855539292778
2,1,N,23,1,3,0,2.710586767071869
1,2,N,14,2,3,0,2.4508308408199406
1,1,N,18,0,4,0,2.9603072324654414
1,1,N,0,3,4,0,2.494872040258829
1,1,N,17,4,2,0,1.507426487764914
1,1,N,9,2,5,0,20.176673641647263
2,1,N,16,4,1,0,6.029264168091187
1,1,N,20,0,2,0,0.8540385547700512
2,1,N,12,6,3,1,0.6767433817410718
2,1,N,9,4,4,0,0.919022073358741
2,1,N,17,1,3,0,4.140154012885845
2,2,N,11,0,2,0,1.0877391972405732
2,1,N,0,1,5,0,8.369169070563462
1,3,N,12,3,4,0,1.4847422895849829
1,2,N,16,3,4,0,7.258237528645129
1,1,N,14,3,5,0,1.029353065286854
1,1,N,22,1,2,0,1.5708859996324496
2,2,N,13,1,3,0,0.7223279383291596
2,1,N,13,1,2,0,2.325711849091212
1,1,N,10,0,4,0,1.4394363908457226
2,1,N,14,5,5,1,0.7064612147955476
2,1,N,13,0,1,0,5.046927011520676
1,1,N,14,0,1,0,1.5661730308472586
2,1,N,14,0,2,0,5.6806261484304805
1,1,N,1,5,2,1,1.0484822346101792
2,2,N,7,3,3,0,5.0539789556606936
2,2,N,17,3,3,0,2.5328519318315084
2,6,N,19,4,2,0,6.089772525688997
2,6,N,22,2,3,0,0.5716322579675135
1,1,N,17,1,4,0,2.4685383356043604
1,2,N,22,1,5,0,1.6071733884345007
2,5,N,16,3,4,0,1.5174028874280447
1,1,N,13,6,1,1,7.810998425964533
2,1,N,18,0,2,0,13.325630773706576
2,1,N,22,0,3,0,8.195289113696761
2,1,N,11,6,4,1,1.7152533430084036
2,1,N,13,1,2,0,1.6249176558021703
1,1,N,13,6,3,1,0.8528092975507225
2,1,N,15,1,2,0,8.814402576281141
2,2,N,9,3,4,0,2.2636491067095537
2,3,N,13,5,1,1,1.1048033624581148
2,5,N,0,5,1,1,3.3625020245670223
2,1,N,20,5,3,1,1.7769606599517658
2,6,N,11,4,3,0,2.1140644074100234
1,1,N,1,5,4,1,7.731135621216468
2,1,N,16,1,1,0,3.950042201323982
1,3,N,14,3,3,0,1.1153608147807212
1,1,N,0,5,4,1,1.7725490530162615
2,1,N,14,0,2,0,2.648799665147174
2,6,N,0,3,3,0,1.7168960607825006
2,1,N,16,2,3,0,0.988007213371382
2,1,N,20,0,4,0,0.4272441425866364
1,1,N,20,3,3,0,3.10839114975133
1,1,N,19,1,2,0,1.7029559518949744
2,2,N,8,5,4,1,2.1683108624876533
1,1,N,9,1,1,0,1.02927976012934
1,1,N,22,0,3,0,5.292683354963699
2,6,N,0,6,1,1,2.7128936556181884
1,1,N,17,5,5,1,0.627360654101161
1,1,N,8,2,3,0,3.070989656889028
2,4,N,21,3,5,0,1.3503378113811555
2,1,N,2,4,4,0,0.589266518814941
1,2,N,16,4,1,0,1.180686203123602
2,1,N,18,0,3,0,1.5394991961014877
2,1,N,0,6,5,1,3.100937268196412
2,2,N,8,3,3,0,1.3800048807583585
1,1,N,21,3,3,0,1.247039414871049
1,1,N,11,5,5,1,1.5565530748784886
1,1,N,14,1,4,0,4.214065127256323
1,1,N,12,4,1,0,1.7228811569634923
2,1,N,18,5,2,1,20.862947052480468
1,1,N,14,2,4,0,2.993441572936068
2,1,N,22,3,5,0,1.064406895584121
1,1,N,17,1,2,0,3.7084934252524935
2,5,N,11,5,1,1,2.486474818960404
2,6,N,2,0,2,0,6.623706789188312
1,2,N,22,3,4,0,2.1661677707575278
1,4,N,19,4,3,0,2.3656753031340148
1,3,N,11,4,4,0,0.802738366670169
1,1,N,10,1,2,0,1.6148618587384092
2,1,N,15,2,4,0,1.1658143039601276
1,1,N,1,6,5,1,2.5851827447553197
2,1,N,13,1,3,0,1.849676881781131
1,1,N,17,1,4,0,1.082024894917483
1,1,N,11,4,2,0,2.390755889961964
2,1,N,22,2,3,0,3.3377549480173023
2,1,N,18,6,5,1,1.3951442625152732
1,1,N,8,2,4,0,9.007380459002135
2,6,N,8,4,3,0,0.3255680126743181
2,3,N,21,2,2,0,1.012824346349924
2,5,N,11,5,1,1,0.692342888643649
2,1,N,18,6,5,1,2.029842671621358
2,2,N,19,0,2,0,3.4449646809380687
2,5,N,11,6,3,1,1.122200123532899
1,1,N,12,2,4,0,6.303770692015824
1,1,N,23,0,5,0,1.7608071018497011
1,1,N,11,0,3,0,1.572275654245368
1,1,N,17,2,3,0,1.3369611273731123
2,1,N,14,4,4,0,0.6914082775142806
2,2,N,0,5,3,1,2.438074083138787
2,1,N,16,1,4,0,0.5477778203867595
2,1,N,22,3,2,0,5.349652454898303
2,1,N,18,4,4,0,11.352676880905284
2,1,N,13,2,1,0,0.8155933300137659
2,2,N,19,3,2,0,4.2632185225944665
1,1,N,15,0,3,0,8.750438755043453
2,1,N,18,5,4,1,1.2188456225664943
1,2,N,13,2,4,0,2.111502533266075
1,1,N,17,0,1,0,1.8263380240477471
2,1,N,9,6,3,1,5.523401991538322
2,1,N,18,4,1,0,1.0405910834226415
2,6,N,18,3,2,0,1.2343032846374484
1,1,N,19,5,2,1,2.0349467165686823
2,1,N,23,4,3,0,2.3499714853935405
2,5,N,20,4,4,0,3.2737511280481173
1,1,N,2,0,1,0,2.250406168215473
2,3,N,18,0,3,0,0.7767406924455429
2,1,N,2,3,1,0,1.8845204127375592
1,1,N,8,3,2,0,2.798649501539653
1,2,N,20,5,5,1,1.3912422504395143
1,1,N,7,6,5,1,2.4232267468157653
1,1,N,17,1,3,0,0.7464351004062033
2,1,N,8,4,4,0,2.577244764155263
1,1,N,7,0,4,0,1.4495265968825315
1,1,N,12,2,1,0,1.3029807062592176
1,1,N,20,4,4,0,3.577673320036097
1,1,N,13,3,4,0,0.4537625597201311
1,1,N,9,0,3,0,0.778081692104869
2,1,N,23,3,2,0,5.346864319992317
1,2,N,21,2,2,0,2.6256429525096308
1,1,N,17,2,2,0,1.3962339116686424
2,3,N,8,3,4,0,1.6008022107769109
2,2,N,20,1,2,0,1.7116490119604677
2,1,N,9,2,1,0,1.847485817975748
2,6,N,23,2,2,0,3.910111112096159
1,1,N,13,0,2,0,1.1009771889591151
1,1,N,23,0,3,0,2.2595130879073717
2,1,N,12,2,4,0,0.296781370472569
1,1,N,20,3,5,0,3.3384441156913973
2,4,N,19,5,5,1,8.752310140981361
1,1,N,14,2,2,0,1.8573019839416751
1,1,N,23,4,2,0,2.013349513637796
2,1,N,15,4,3,0,0.991105702460264
1,4,N,21,4,1,0,3.4306913667934458
2,5,N,13,0,3,0,2.6187830677414574
2,1,N,21,6,4,1,1.1703750329967488
2,5,N,12,2,1,0,1.3658709995623175
1,1,N,7,0,1,0,1.9708372546019848
1,1,N,17,1,3,0,1.1400722975719169
2,1,N,21,2,1,0,2.3315550280597632
2,2,N,10,2,3,0,3.966503085371442
1,2,N,22,5,2,1,2.460063911646025
1,1,N,19,5,3,1,2.252064456783225
1,1,N,18,3,4,0,2.867203146515985
2,3,N,21,4,2,0,1.723180755894852
1,1,N,0,6,3,1,3.5601302425319803
1,2,N,20,3,2,0,3.294224112340118
1,3,N,21,5,1,1,1.8025049464099825
2,2,N,0,3,5,0,2.2527756221048363
1,1,N,11,1,3,0,13.236420274314902
1,1,N,10,0,2,0,2.5481693156552385
2,1,N,23,1,3,0,0.5988736171553248
2,1,N,23,6,2,1,5.0441347128204255
2,1,N,23,5,2,1,4.001612608470046
1,1,N,21,4,3,0,13.0790549575158
2,5,N,2,6,3,1,1.724369682144204
2,2,N,21,4,4,0,1.0180823547494933
2,2,N,22,3,2,0,1.8974750170779824
1,1,N,17,5,1,1,4.059945588784616
1,1,N,15,2,5,0,1.9704327768442749
2,1,N,0,6,3,1,2.029091881839145
2,1,N,6,2,1,0,1.8885246634691708
1,1,N,9,3,4,0,0.7713282185570368
2,1,N,19,6,1,1,20.420276227922777
2,3,N,19,1,4,0,1.5665663886510277
1,4,N,9,6,3,1,3.7063794058378745
1,1,N,19,1,4,0,0.8474625905810512
2,1,N,13,4,3,0,12.88249218940661
2,3,N,20,4,2,0,0.8154994325371719
1,1,N,7,4,2,0,3.529560248940791
2,1,N,16,6,5,1,0.7664451149609866
1,1,N,14,5,3,1,9.7830046239603
2,1,N,19,3,2,0,2.5961310682290666
2,2,N,16,1,1,0,4.432559188855092
2,5,N,22,0,4,0,1.5232846303074663
1,1,N,7,2,4,0,3.5385791791713284
2,1,N,19,4,1,0,1.9792299265330875
2,1,N,6,4,5,0,1.658528165315993
2,1,N,12,4,3,0,4.00518254804235
2,1,N,2,6,3,1,10.13675661223599
1,1,N,14,2,3,0,1.243354769347769
2,2,N,6,0,4,0,2.1338012628858003
2,1,N,9,2,3,0,1.8105063135028252
1,2,N,0,4,4,0,4.264569997157122
1,1,Y,10,0,3,0,0.9799823461694256
1,1,N,8,4,5,0,3.4224649474869664
2,1,N,0,6,3,1,8.049177735160441
2,1,N,8,3,2,0,10.629827355202805
2,1,N,12,4,5,0,0.5291739273774619
2,1,N,2,0,4,0,2.468082429118948
1,1,N,9,1,3,0,1.989613757651596
1,1,N,17,1,5,0,1.9012730854725088
2,5,N,11,0,1,0,1.06323413292733
2,1,N,5,0,3,0,0.1070683383810615
2,5,N,18,6,4,1,0.341080334233531
1,1,N,1,6,3,1,2.3512614642235463
2,1,N,18,3,2,0,2.8483303725090945
2,1,N,12,2,2,0,1.7929465402545988
2,1,N,18,6,4,1,1.0277570803050078
2,1,N,10,3,4,0,1.7979373897195792
1,1,N,9,6,2,1,3.1933383973503897
1,1,N,22,2,3,0,1.129036177396585
2,5,N,20,2,2,0,21.62231387628528
