vendor_id,passenger_count,store_and_fwd_flag,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,distance_km,predicted_eta,actual_eta
1,1,N,6,1,5,0,2.2682718242708697,473.61957,620
2,1,N,6,1,5,0,0.6178740296140339,-6.456115,204
1,1,N,6,1,5,0,2.150845956798169,509.23676,467
1,1,N,6,1,5,0,1.9052557039398816,529.34753,475
2,1,N,6,1,5,0,1.1199452303041613,278.56058,332
2,1,N,6,1,5,0,1.6804860470630485,369.3393,531
1,1,N,6,1,5,0,3.296415010533944,606.2428,692
1,1,N,6,1,5,0,2.1658959820937604,407.10757,999
1,1,N,6,1,5,0,3.50829805972121,724.8622,916
1,1,N,6,1,5,0,1.2756718531068807,286.27798,296
1,2,N,6,1,5,0,3.293170190069701,687.29596,771
2,1,N,6,1,5,0,4.995272651032544,902.71906,803
1,1,N,6,1,5,0,0.7102208830576943,311.05356,198
1,1,N,6,1,5,0,2.6377481210180123,535.7252,733
1,1,N,6,1,5,0,2.956281569967007,557.8801,713
2,2,N,6,1,5,0,1.9481613073340165,616.53516,383
2,2,N,6,1,5,0,0.8237369016832812,215.05183,207
1,1,N,6,1,5,0,6.81983001552493,1062.2628,1272
2,6,N,6,1,5,0,1.6714843168569855,192.7304,272
2,1,N,6,1,5,0,1.856641551072832,649.11334,338
2,4,N,6,1,5,0,1.5610938184915208,204.8147,497
2,1,N,6,1,5,0,1.118877349543579,278.56058,286
2,1,N,6,1,5,0,0.789896961750589,221.05728,331
1,1,N,6,1,5,0,1.3557491494587413,326.08212,1404
2,4,N,6,1,5,0,1.3328960553531015,291.09113,278
1,1,N,6,1,5,0,1.2115444358719307,303.77917,319
1,1,N,6,1,5,0,1.8617975348360667,439.8865,429
1,1,N,6,1,5,0,1.1789349909570532,249.5431,496
2,1,N,6,1,5,0,1.0241720122812248,72.98994,293
2,5,N,6,1,5,0,1.0323491856135096,-27.656322,458
1,1,N,6,1,5,0,2.0255407305161146,474.45312,463
2,1,N,6,1,5,0,0.7907326444410616,221.05728,302
1,1,N,6,1,5,0,3.55296478621912,722.80054,609
2,5,N,6,1,5,0,3.434855948373645,335.64282,712
2,5,N,6,1,5,0,1.3430304118396998,240.93115,323
2,1,N,6,1,5,0,0.6699385993414328,972.82025,141
2,1,N,6,1,5,0,1.8789800886661208,431.6494,536
1,1,N,6,1,5,0,20.931684362707724,3237.0776,2434
2,4,N,6,1,5,0,1.129094748003558,-19.615822,391
1,1,N,6,1,5,0,9.347849042551612,1570.6497,1599
2,1,N,6,1,5,0,3.631567061971562,881.56995,660
1,1,N,6,1,5,0,1.0931296412698193,257.1047,251
1,1,N,6,1,5,0,3.219601379165348,552.69495,917
1,1,N,6,1,5,0,7.856064594626666,1164.5049,1195
1,1,N,6,1,5,0,2.953787378691924,557.8801,748
1,1,N,6,1,5,0,0.2906302564096371,451.0308,113
2,1,N,6,1,5,0,2.5943218270221107,1061.6088,541
1,1,N,7,1,5,0,2.0234612604524447,668.2884,826
1,1,N,7,1,5,0,1.2027595892132563,398.01367,284
1,1,N,7,1,5,0,1.8157601593546355,621.4427,456
2,1,N,7,1,5,0,1.5075445046876468,509.23557,326
1,1,N,7,1,5,0,1.079045184621248,351.13174,438
2,1,N,7,1,5,0,0.9882965942156172,323.8621,137
2,6,N,7,1,5,0,0.9896465277427982,2002.6117,280
1,1,N,7,1,5,0,4.249126171510561,1189.8184,860
1,1,N,7,1,5,0,8.874447802006047,1637.8713,1663
2,1,N,7,1,5,0,3.4919700108598373,780.2437,797
2,1,N,7,1,5,0,0.421380825515288,922.2191,49
1,1,N,7,1,5,0,0.5502584622736031,256.97214,169
1,1,N,7,1,5,0,5.212547468221144,1153.0787,799
2,1,N,7,1,5,0,9.80607631331579,2778.2388,2376
1,1,N,7,1,5,0,2.766723884834441,798.66235,677
1,1,N,7,1,5,0,20.968305496102705,4378.155,5848
2,1,N,7,1,5,0,2.92799373305338,773.08075,508
2,5,N,7,1,5,0,1.1906611348547358,906.24133,510
2,1,N,7,1,5,0,0.9318216718218608,301.03244,164
2,1,N,7,1,5,0,5.183196737158105,1330.3816,1178
1,1,N,7,1,5,0,1.2781952315042855,426.19122,307
2,2,N,7,1,5,0,1.0806258802041733,813.3404,391
1,1,N,7,1,5,0,2.444812993071875,721.5945,389
1,1,N,7,1,5,0,0.9968851590620236,364.09778,349
2,6,N,7,1,5,0,1.3059653570327037,62.004997,264
1,1,N,7,1,5,0,2.15548140223708,579.01276,602
2,1,N,7,1,5,0,1.3284254270378162,393.33408,427
2,1,N,7,1,5,0,4.755730898811383,886.6572,1672
2,1,N,7,1,5,0,0.8549951916617055,220.59142,185
1,1,N,7,1,5,0,5.423266994980838,1159.4513,983
1,1,N,7,1,5,0,2.3029618120400257,912.91785,448
2,4,N,7,1,5,0,4.258008827602442,1250.9082,474
2,2,N,7,1,5,0,10.680140413611282,2161.5725,1991
2,2,N,7,1,5,0,2.204843301521596,968.7801,649
2,1,N,7,1,5,0,11.743909213374488,2013.2917,1329
2,6,N,7,1,5,0,3.1138693179334225,1096.8898,652
2,5,N,7,1,5,0,1.0576321123267047,1097.2084,131
1,1,N,7,1,5,0,4.487190396421228,1144.0612,754
2,5,N,7,1,5,0,1.943924753710336,929.84283,598
1,1,N,7,1,5,0,1.7160188022859837,514.35583,475
1,1,N,7,1,5,0,2.263245970811365,677.5659,891
2,1,N,7,1,5,0,3.269308427792165,936.2246,560
1,1,N,7,1,5,0,0.0732393282583955,536.3057,47
1,1,N,7,1,5,0,1.0339556912765375,352.82755,346
2,1,N,7,1,5,0,0.5937150913844081,243.6061,103
2,1,N,7,1,5,0,0.0732109363638691,685.60565,670
2,1,N,7,1,5,0,2.171247757496824,516.4472,573
2,1,N,7,1,5,0,1.3948096480711532,320.51318,251
2,1,N,7,1,5,0,1.2462802272766695,374.77243,460
1,1,N,7,1,5,0,1.4889302466884402,468.04987,369
2,1,N,7,1,5,0,1.2307487612168346,335.07626,344
1,1,N,7,1,5,0,1.8801787116900956,602.4787,358
1,1,N,7,1,5,0,21.10149918292706,3973.3125,3613
2,2,N,7,1,5,0,1.3339954367553457,620.3392,336
1,1,N,7,1,5,0,1.7366500953190167,604.0419,451
2,1,N,7,1,5,0,3.901924707927499,1226.6946,857
1,1,N,7,1,5,0,2.794326781694095,746.621,731
2,5,N,7,1,5,0,2.403577490472161,656.1417,516
1,1,N,7,1,5,0,1.4100070882665852,429.224,409
1,1,N,7,1,5,0,2.6592418727628995,740.2566,526
2,1,N,7,1,5,0,3.2496374981348763,936.2246,610
1,1,N,7,1,5,0,19.78733774442369,3494.1875,5871
2,1,N,7,1,5,0,1.6316910990708144,390.94852,254
1,1,N,7,1,5,0,1.189603175242832,430.77322,259
1,1,N,7,1,5,0,1.5586771044526373,517.99664,390
2,1,N,7,1,5,0,3.0923007990030293,803.9231,639
2,5,N,7,1,5,0,2.05485345403795,1663.07,629
1,1,N,7,1,5,0,1.1961399517510278,398.01367,382
2,3,N,7,1,5,0,0.5572305830772303,651.4086,185
2,5,N,7,1,5,0,0.5901484432909705,-17.430319,136
1,1,N,7,1,5,0,1.002769323895965,364.09778,180
2,1,N,7,1,5,0,1.2866445418156167,382.61804,325
2,1,N,7,1,5,0,0.0,451.79376,323
1,1,N,7,1,5,0,0.8077692889584703,293.57193,373
2,3,N,7,1,5,0,1.6369446523058175,1053.2891,226
1,1,N,7,1,5,0,2.2129447822367125,608.68195,427
2,1,N,7,1,5,0,3.412918188272538,793.82684,687
2,1,N,7,1,5,0,2.4075835773556737,613.7111,753
1,1,N,7,1,5,0,4.426833311431122,1109.1565,878
1,1,N,7,1,5,0,5.884105472844416,1291.5631,1298
1,1,N,7,1,5,0,1.6513713869061948,553.00323,355
2,2,N,7,1,5,0,2.786454220464222,758.09125,426
2,1,N,7,1,5,0,0.731744514671794,174.40788,405
2,1,N,7,1,5,0,4.2957260705683815,1262.2279,1076
1,1,N,7,1,5,0,1.771625985743446,563.28894,350
2,5,N,7,1,5,0,3.099302395338988,1160.348,668
2,1,N,7,1,5,0,9.191558479140856,1970.4689,2052
1,1,N,7,1,5,0,1.404361021981264,429.224,494
2,5,N,7,1,5,0,1.3320323665469902,369.68826,199
2,3,N,7,1,5,0,1.2405092447006143,1410.2444,262
2,1,N,7,1,5,0,0.8015825344972859,251.12184,294
1,1,N,7,1,5,0,2.309881031012389,912.91785,575
2,1,N,7,1,5,0,2.550045375909985,1320.9,464
1,1,N,7,1,5,0,1.8676895638052315,614.70526,426
1,1,N,7,1,5,0,1.4665332122507413,482.5631,448
1,2,N,7,1,5,0,2.084479292581219,564.28326,323
2,1,N,7,1,5,0,2.798266472722291,1325.2372,824
1,1,N,7,1,5,0,20.499774021167525,4042.45,6810
2,2,N,7,1,5,0,8.980819106795009,2395.095,2474
2,1,N,7,1,5,0,0.7452507392603265,358.3339,153
1,1,N,7,1,5,0,0.7358580373597015,285.97614,142
2,1,N,7,1,5,0,2.1843399217323776,516.4472,598
1,1,N,7,1,5,0,2.3230679327495096,780.73303,349
1,1,N,7,1,5,0,2.038906910977211,622.33044,492
2,1,N,7,1,5,0,2.744718264298736,976.97424,688
2,1,N,7,1,5,0,10.4268305972381,2939.1726,2482
2,1,N,7,1,5,0,1.165869896357928,404.7172,275
1,1,N,7,1,5,0,3.0417881211875994,910.3368,774
1,1,N,7,1,5,0,1.2733889514965475,426.19122,317
2,1,N,7,1,5,0,2.0078018571718887,989.24817,543
2,1,N,7,1,5,0,1.5063008047930375,509.23557,814
2,1,N,7,1,5,0,9.011555750040936,2165.44,1733
2,2,N,7,1,5,0,2.268076041454427,742.80316,615
2,6,N,7,1,5,0,0.90726301675478,80.949684,163
1,1,N,7,1,5,0,1.3756485749385643,450.30917,254
1,1,N,7,1,5,0,5.147192467840284,1153.0787,1042
2,1,N,7,1,5,0,2.890942957501469,623.91156,917
2,6,N,7,1,5,0,1.4126877514565117,92.545494,373
1,1,N,7,1,5,0,14.84267108415275,2629.6343,3982
2,5,N,7,1,5,0,1.0072835704166685,307.75238,317
1,1,N,7,1,5,0,2.40915103271716,699.4807,542
2,6,N,7,1,5,0,6.462098121740678,1471.0028,1773
1,1,N,7,1,5,0,2.765032799827959,798.66235,945
2,2,N,7,1,5,0,1.8071311462106725,828.7225,563
1,1,N,7,1,5,0,1.3292383685753166,425.18323,1008
1,1,N,7,1,5,0,3.973156929793487,955.84503,800
1,1,N,7,1,5,0,1.040455011282568,351.73248,206
1,1,N,7,1,5,0,0.4551209800927383,183.8284,126
1,1,N,7,1,5,0,0.7356703994207743,285.97614,327
2,6,N,7,1,5,0,1.6928039568279278,1127.9708,240
2,1,N,7,1,5,0,0.781590051062797,384.97208,111
2,2,N,7,1,5,0,2.186308359805054,879.44147,532
2,2,N,7,1,5,0,2.9400230537676,1114.5122,835
2,1,N,7,1,5,0,0.9653286481676668,201.64915,303
1,1,N,7,1,5,0,0.9498248110446114,335.34146,247
2,1,N,7,1,5,0,0.5630977790261217,248.44328,40
1,1,N,7,1,5,0,1.2886250986118828,440.25662,381
2,1,N,7,1,5,0,4.323783592175887,1262.2279,1151
1,1,N,7,1,5,0,3.407814629182467,847.7794,718
1,1,N,7,1,5,0,1.107260907169255,398.0285,376
2,1,N,7,1,5,0,2.3725797033155622,743.6029,626
1,1,N,7,1,5,0,2.0896216552240023,624.8091,287
1,1,N,7,1,5,0,3.854582666213096,970.5245,1057
1,1,N,7,1,5,0,1.3819403386278672,450.30917,649
1,1,N,7,1,5,0,0.3502271749100436,270.16266,306
1,1,N,7,1,5,0,8.319034788338447,1577.3082,1729
2,1,N,7,1,5,0,5.248494365499383,1207.4199,1248
2,1,N,7,1,5,0,3.0740869836228883,657.74384,704
1,1,N,7,1,5,0,0.8953881876053943,335.40054,362
2,1,N,7,1,5,0,1.102448843953138,218.70009,200
1,1,N,7,1,5,0,10.632646822863574,2194.198,3044
2,1,N,7,1,5,0,1.6621898423141788,611.7309,605
1,1,N,7,1,5,0,1.4648182135792571,482.5631,430
2,4,N,7,1,5,0,1.8266020994963037,607.20624,422
2,1,N,7,1,5,0,0.6712302185557786,944.29333,574
1,1,N,7,1,5,0,3.3905478429768694,847.7794,992
2,2,N,7,1,5,0,4.4091420585205165,1314.0913,1005
2,2,N,7,1,5,0,1.365050496464282,637.2066,537
2,2,N,7,1,5,0,3.385654032195134,1005.28925,650
2,1,N,7,1,5,0,1.322280413077301,393.33408,461
1,1,N,7,1,5,0,1.0620796465848863,383.64908,158
2,1,N,7,1,5,0,1.9826323945042523,748.6387,590
1,1,N,7,1,5,0,0.9792975741897744,342.70926,261
1,1,N,7,1,5,0,3.939286902684508,945.3985,1155
1,1,N,7,1,5,0,1.0994577980273847,391.3514,450
2,2,N,7,1,5,0,11.12998221522384,2403.2297,1573
1,1,N,7,1,5,0,21.16010337617825,3973.3125,6516
2,1,N,7,1,5,0,2.2963397101060923,902.6402,581
1,3,N,7,1,5,0,4.837308025835215,1203.3645,1582
2,1,N,7,1,5,0,2.4067788508040224,613.7111,1081
1,3,N,7,1,5,0,2.996414560568205,3664.7734,820
2,5,N,7,1,5,0,1.9722597985114856,868.0857,520
1,1,N,7,1,5,0,1.085027485228487,360.86884,310
2,3,N,7,1,5,0,20.160401539319075,3812.8953,2104
1,1,N,7,1,5,0,0.9061161612031392,346.42145,250
2,5,N,7,1,5,0,0.9392308696145985,464.265,259
2,1,N,7,1,5,0,2.282139898533877,902.6402,513
1,1,N,7,1,5,0,0.5785604353856526,243.47821,337
1,1,N,7,1,5,0,2.490371582256488,728.1307,662
1,1,N,7,1,5,0,1.1504989535657617,402.2415,453
1,2,N,7,1,5,0,1.140548555205791,387.62408,530
1,2,N,7,1,5,0,2.527178605140173,748.733,599
2,1,N,7,1,5,0,4.466697245228647,1076.7227,765
1,1,N,7,1,5,0,3.2937065575129982,839.89813,948
2,1,N,7,1,5,0,1.3359583886226694,289.92902,442
2,1,N,7,1,5,0,1.03882141509266,220.82207,637
2,5,N,7,1,5,0,1.311360829489478,344.99933,530
2,5,N,7,1,5,0,3.1173556266058142,1153.2479,822
1,1,N,7,1,5,0,0.8753458868875003,346.3578,297
1,1,N,7,1,5,0,3.472109329242126,832.34326,1139
1,1,N,7,1,5,0,2.700499372330477,770.2333,747
2,1,N,7,1,5,0,2.010043593409501,989.24817,604
1,1,N,7,1,5,0,2.08065915680348,583.65204,484
1,1,N,7,1,5,0,1.037228465835346,352.82755,392
1,1,N,7,1,5,0,0.9360172570031998,332.87173,1197
1,1,N,7,1,5,0,4.283117863247183,1115.9003,1072
1,1,N,7,1,5,0,1.141678346727522,404.93524,465
2,1,N,7,1,5,0,9.048825700864269,2165.44,1804
2,2,N,7,1,5,0,1.0068494518964517,453.12463,414
1,2,N,7,1,5,0,1.477222348148722,487.50745,493
2,1,N,7,1,5,0,3.657364162796364,1025.1064,997
1,1,N,7,1,5,0,5.963702279535005,1396.0314,2067
2,1,N,7,1,5,0,1.7549096913470703,1063.613,452
2,1,N,7,1,5,0,1.4620165497539102,410.28055,393
2,1,N,7,1,5,0,3.685081988308719,841.847,889
1,1,N,7,1,5,0,1.5004242922983118,457.13608,197
1,1,N,7,1,5,0,1.9494619344782669,568.3835,797
2,1,N,7,1,5,0,4.363809824160036,1092.4114,450
2,2,N,7,1,5,0,0.8414103466159676,747.21686,648
2,2,N,7,1,5,0,1.0683651258178597,604.8287,642
1,1,N,7,1,5,0,0.7946030472000569,350.55112,253
2,2,N,7,1,5,0,8.111372406420566,2804.0542,1654
1,2,N,7,1,5,0,1.086611849996458,381.2536,462
1,1,N,7,1,5,0,1.1704594536094934,399.72604,582
2,3,N,7,1,5,0,4.270908200394051,2150.0923,1517
2,1,N,7,1,5,0,0.9378435269008714,464.7168,260
1,1,N,7,1,5,0,1.3390825460000686,425.0628,402
1,1,N,7,1,5,0,1.4795906188347066,475.25934,567
2,1,N,7,1,5,0,3.893640767350226,1173.0464,980
1,1,N,7,1,5,0,1.8594451511524368,616.12396,208
2,1,N,7,1,5,0,2.272787852746497,536.6712,477
2,5,N,7,1,5,0,1.9067376365908133,628.8138,593
1,2,N,7,1,5,0,9.036804437056924,1774.3715,3082
2,1,N,7,1,5,0,3.181906274348215,838.1259,776
2,1,N,7,1,5,0,1.4840542869024156,421.99625,638
2,3,N,7,1,5,0,3.2156020535077627,1430.5504,1143
1,1,N,7,1,5,0,1.185707681001023,430.77322,428
2,1,N,7,1,5,0,0.1774575720138144,685.60565,683
1,1,N,7,1,5,0,3.8017372198499073,1006.307,856
1,3,N,7,1,5,0,1.8452239650096327,830.9849,923
1,1,N,7,1,5,0,4.482543651359861,1144.0612,1070
1,1,N,7,1,5,0,1.002554250911747,364.09778,372
1,1,N,7,1,5,0,4.382324342605077,1083.6438,818
2,1,N,7,1,5,0,9.19851512965371,1970.4689,1697
2,2,N,7,1,5,0,11.566060008808265,2469.2793,1812
2,3,N,7,1,5,0,3.2080092897695645,1430.5504,1296
2,3,N,7,1,5,0,1.482841994459847,897.34045,707
2,5,N,7,1,5,0,1.5851411893054943,409.30972,550
2,1,N,7,1,5,0,2.0703533813674406,683.4474,984
2,2,N,7,1,5,0,0.6848172640026654,530.58575,250
2,5,N,7,1,5,0,0.1999963431185813,655.9566,500
2,1,N,7,1,5,0,0.7387568673038223,174.40788,217
2,2,N,7,1,5,0,3.564757286911276,1154.1755,907
1,1,N,7,1,5,0,1.8535421967821049,616.12396,661
2,1,N,7,1,5,0,0.8636654116791143,315.775,295
2,1,N,7,1,5,0,0.9413849335009322,464.7168,414
1,1,N,7,1,5,0,0.359959429673034,270.16266,475
2,1,N,7,1,5,0,1.0516913233835288,166.74944,473
1,1,N,7,1,5,0,1.7461709932227798,604.0419,423
2,1,N,7,1,5,0,0.2926840254783144,1163.4158,187
2,2,N,7,1,5,0,2.914175889364306,757.44305,782
1,1,N,7,1,5,0,1.974793869660344,630.7959,638
2,1,N,7,1,5,0,2.335343066648666,990.98914,455
2,1,N,7,1,5,0,5.263701343854205,1207.4199,1386
1,1,N,7,1,5,0,3.3646035806338945,948.38965,862
1,1,N,7,1,5,0,5.523268532123682,1185.1746,717
1,1,N,7,1,5,0,11.662604433762503,1998.3994,2824
2,1,N,7,1,5,0,3.958746275069685,1183.8656,909
1,1,N,7,1,5,0,1.9372887770508944,568.3835,748
2,1,N,7,1,5,0,0.658896325965274,596.49695,177
2,1,N,7,1,5,0,1.505840641882362,509.23557,931
1,1,N,7,1,5,0,1.4489721940137712,465.54572,923
2,5,N,7,1,5,0,9.879824214866964,1993.082,2026
1,2,N,7,1,5,0,13.161728198310811,2603.6375,3704
2,1,N,7,1,5,0,1.3013166008563688,767.473,522
2,3,N,7,1,5,0,2.4365693372089985,1124.5466,735
2,1,N,7,1,5,0,3.580397126570965,901.8544,1120
2,1,N,7,1,5,0,1.153527783793045,350.8802,506
1,1,N,7,1,5,0,0.6240414587000509,273.40164,287
2,1,N,7,1,5,0,1.3111096082681315,412.0667,424
1,1,N,7,1,5,0,3.31212660065438,782.02496,904
1,1,N,7,1,5,0,1.8846761783904311,602.4787,767
2,1,N,7,1,5,0,2.2434020250577307,536.83765,719
2,1,N,7,1,5,0,0.8945692337162502,202.9138,342
2,1,N,7,1,5,0,1.2074430441988535,452.89026,455
1,1,N,7,1,5,0,9.014378249735076,1830.653,3368
2,1,N,7,1,5,0,10.88936889732138,2444.9402,3051
1,1,N,7,1,5,0,0.9732861433312504,342.70926,341
2,1,N,7,1,5,0,3.1755939960877044,838.1259,650
2,1,N,7,1,5,0,1.5101294243831762,374.7439,509
1,1,N,7,1,5,0,4.769839544854048,1154.5344,1453
1,1,N,7,1,5,0,0.9238889025411512,348.01047,347
2,2,N,7,1,5,0,1.3881335847854157,865.96124,648
1,1,N,7,1,5,0,0.4963229733596586,256.39813,210
2,3,N,7,1,5,0,1.048677038429208,672.50854,455
2,1,N,7,1,5,0,2.7914155415704984,1325.2372,743
1,1,N,7,1,5,0,3.293740400522381,839.89813,1747
1,1,N,7,1,5,0,1.5253789921753254,478.95633,563
2,2,N,7,1,5,0,1.1158231876572882,643.466,482
1,1,N,7,1,5,0,4.8105661933354735,1154.5344,1370
1,1,N,7,1,5,0,2.5808611257297613,687.4545,530
1,1,N,7,1,5,0,7.597405082237915,1657.5044,1579
2,2,N,7,1,5,0,3.1373374326921257,1242.186,689
2,1,N,7,1,5,0,1.264639393287237,365.61505,608
1,1,N,7,1,5,0,1.3745835995006133,450.54825,302
2,1,N,7,1,5,0,3.72946638996766,1444.8647,1581
2,1,N,7,1,5,0,0.0626333849239887,685.60565,918
1,1,N,7,1,5,0,1.731838827634709,600.63354,639
1,2,N,7,1,5,0,3.982813865788357,1057.0436,743
2,1,N,7,1,5,0,4.493354886313711,1324.1641,590
1,1,N,7,1,5,0,2.0651877669237484,610.62476,1479
1,1,N,7,1,5,0,7.4619126269743905,1593.5133,1509
1,1,N,7,1,5,0,2.08869028418144,624.8091,537
2,1,N,7,1,5,0,3.616410421100472,833.7928,921
2,1,N,7,1,5,0,0.8746720058252702,253.32225,317
2,4,N,7,1,5,0,1.2477541675835233,519.70514,303
1,1,N,7,1,5,0,1.2565432942314256,421.0127,669
1,1,N,7,1,5,0,2.75768868940052,773.1679,640
1,1,N,7,1,5,0,3.615036312713659,932.4314,1232
2,2,N,7,1,5,0,1.789502820273763,1238.6929,611
2,1,N,7,1,5,0,1.1648830143170723,404.7172,465
1,1,N,7,1,5,0,3.169545328023404,843.78845,815
1,1,N,7,1,5,0,0.952300228463766,335.34146,723
1,1,N,7,1,5,0,1.285079045434608,440.25662,600
2,3,N,7,1,5,0,1.2742463862727345,1159.0361,324
2,4,N,7,1,5,0,3.539288879564733,611.6822,1678
2,1,N,7,1,5,0,1.0224591681799935,158.5869,548
2,2,N,7,1,5,0,2.178203505797877,879.44147,664
1,1,N,7,1,5,0,3.906405774232767,945.3985,845
1,1,N,7,1,5,0,2.6285712843431965,739.2386,609
1,1,N,7,1,5,0,3.980832454578944,955.84503,1768
1,1,N,7,1,5,0,0.796937231913084,293.57193,376
2,1,N,7,1,5,0,4.218534052861299,1052.7648,1383
2,5,N,7,1,5,0,1.120571562942973,185.9225,450
1,1,N,7,1,5,0,8.768019802338179,1637.8713,997
1,1,N,7,1,5,0,1.5844963068092548,531.59894,842
1,2,N,7,1,5,0,1.4522333208737022,504.103,642
1,1,N,7,1,5,0,1.314556091740245,396.17416,408
1,2,N,7,1,5,0,1.2194442085474475,440.7725,427
2,1,N,7,1,5,0,1.4154342219269755,444.96463,608
1,1,N,7,1,5,0,0.681909183767511,280.00717,228
1,1,N,7,1,5,0,9.759129643778696,2151.2488,2256
2,1,N,7,1,5,0,4.09760371778067,1094.1887,905
1,1,N,7,1,5,0,1.4726429875201883,475.25934,448
2,6,N,7,1,5,0,2.133998232502852,508.89236,872
1,1,N,7,1,5,0,0.7957361709387953,293.57193,343
1,1,N,7,1,5,0,1.0266747938996117,351.48233,144
1,1,N,7,1,5,0,2.395503667809986,682.9561,921
1,1,N,7,1,5,0,8.304212683911198,1577.3082,1840
2,1,N,7,1,5,0,7.92647719936555,1623.7961,2591
1,1,N,7,1,5,0,1.4412068655968258,428.2402,912
2,1,N,7,1,5,0,0.9236556483127324,289.08148,278
2,1,N,7,1,5,0,0.7564782434992201,93.05079,293
2,1,N,7,1,5,0,2.631810924686964,850.6728,791
1,1,N,7,1,5,0,0.0167906290038615,197.44888,2286
2,5,N,7,1,5,0,2.2511047206454093,762.2584,804
1,1,N,7,1,5,0,1.1703727917761193,399.72604,993
2,1,N,7,1,5,0,3.7325935390426137,1444.8647,1308
1,2,N,7,1,5,0,0.9487646043389518,338.9911,222
2,5,N,7,1,5,0,0.9197339170490096,425.41364,428
1,1,N,7,1,5,0,1.8962490272495425,584.339,579
2,1,N,7,1,5,0,0.0513892121667734,44.780327,1031
2,5,N,7,1,5,0,0.8217705290894411,355.69043,239
1,1,N,7,1,5,0,0.4629464209036951,183.8284,230
2,1,N,7,1,5,0,2.3806058830338888,595.0941,703
2,2,N,7,1,5,0,0.8568512115107189,465.34384,248
1,1,N,7,1,5,0,0.6873424097669978,290.5931,272
2,5,N,7,1,5,0,1.9615171762173451,831.53644,496
1,1,N,7,1,5,0,0.8619820495245444,367.81345,217
1,1,N,7,1,5,0,3.791145251831881,1006.307,879
2,2,N,7,1,5,0,2.103895336602144,743.4951,861
1,1,N,7,1,5,0,0.672109677917323,280.00717,131
2,1,N,7,1,5,0,0.8337565260007379,211.67287,368
2,1,N,7,1,5,0,0.7447657663495935,358.3339,217
2,1,N,7,1,5,0,2.813419059880089,1325.2372,651
2,1,N,7,1,5,0,4.484049610307641,1324.1641,1072
2,1,N,7,1,5,0,2.034385653600725,817.37317,736
1,2,N,7,1,5,0,0.540303907132822,263.29626,252
1,1,N,7,1,5,0,1.46371651362257,482.5631,404
2,1,N,7,1,5,0,0.5127392609232728,147.45593,227
1,1,N,7,1,5,0,2.9479750959832995,776.09674,585
1,1,N,7,1,5,0,1.752685139950058,656.5811,822
1,1,N,7,1,5,0,6.538244729606088,1515.7201,2139
2,1,N,7,1,5,0,1.4700463271929556,410.28055,535
2,1,N,7,1,5,0,0.2677652268637993,1163.4158,234
1,2,N,7,1,5,0,1.1319073433953803,409.3451,465
2,1,N,7,1,5,0,1.0532912108015384,166.74944,408
2,6,N,7,1,5,0,7.94971695902173,1485.7432,1586
2,2,N,7,1,5,0,4.752775433845187,1733.6362,1328
1,3,N,7,1,5,0,1.854466457149228,694.5349,563
2,1,N,7,1,5,0,0.9883233802601318,323.8621,354
2,1,N,7,1,5,0,1.0467873814683923,185.0551,331
2,1,N,7,1,5,0,10.699494285108646,2939.1726,1409
1,1,N,7,1,5,0,5.58201060385214,1185.1746,1772
2,1,N,7,1,5,0,3.8244422833303577,820.872,1383
2,1,N,7,1,5,0,4.094864313147283,1094.1887,1167
2,1,N,7,1,5,0,1.4615983212421806,410.28055,551
1,1,N,7,1,5,0,2.721503186235948,701.74927,1432
2,1,N,7,1,5,0,0.7511781912739208,358.3339,206
1,1,N,7,1,5,0,2.1911265466490715,615.20123,557
1,1,N,7,1,5,0,2.42294580619792,695.6553,700
1,2,N,7,1,5,0,3.1138361852173992,857.74866,923
1,2,N,7,1,5,0,2.7991074276614416,795.82434,1025
1,1,N,7,1,5,0,2.1388021446473493,624.7665,734
1,1,N,7,1,5,0,3.0242036184212693,910.3368,953
1,1,N,7,1,5,0,1.602581795090696,518.1019,688
2,1,N,7,1,5,0,1.4997150911237365,509.23557,661
2,2,N,7,1,5,0,1.4692048347428337,834.1484,486
1,1,N,7,1,5,0,1.5867092403346137,532.5715,694
2,1,N,7,1,5,0,19.96578945664172,4036.4355,5991
2,1,N,7,1,5,0,2.142660824428617,599.1782,1285
1,1,N,7,1,5,0,0.4545660211676491,183.8284,218
2,6,N,7,1,5,0,2.6145924591274485,669.61005,696
1,1,N,7,1,5,0,2.1772173222097653,603.597,655
2,1,N,7,1,5,0,4.336818670012363,1262.2279,1303
2,1,N,7,1,5,0,1.2828308104215829,368.04636,347
1,1,N,7,1,5,0,2.3516733712846087,685.67017,662
2,1,N,7,1,5,0,2.756996761409928,976.97424,702
1,1,N,7,1,5,0,14.276528346639845,2565.4375,4278
1,1,N,7,1,5,0,2.90016079584291,767.21643,875
2,1,N,7,1,5,0,2.226417576624344,671.19385,884
1,1,N,8,1,5,0,1.1957963283435284,526.727,801
2,1,N,8,1,5,0,2.733556502074163,1522.0812,966
2,6,N,8,1,5,0,1.837401528419038,2301.5413,525
2,1,N,8,1,5,0,2.664072624378708,1121.7118,827
2,1,N,8,1,5,0,4.2526757943932525,2457.9023,1052
1,1,N,8,1,5,0,1.26070369202559,568.2465,522
2,3,N,8,1,5,0,2.188211384292749,2881.6367,798
