vendor_id,passenger_count,store_and_fwd_flag,pickup_hour,pickup_day_of_week,pickup_month,is_weekend,distance_km
2,1,N,8,4,3,0,7.573928228089945
1,1,N,1,0,1,0,20.8224683693637
1,1,N,8,6,3,1,1.391160542344512
1,1,N,9,2,3,0,15.312123706390688
1,1,N,9,1,3,0,9.132252830674792
2,6,N,9,5,4,1,4.529146384005229
1,1,Y,8,0,3,0,1.2145255178098284
2,5,N,19,3,2,0,9.036219993272235
1,1,N,8,4,4,0,3.171969119493672
2,1,N,7,6,2,1,1.5913033544636168
1,1,N,7,2,1,0,2.7311280025330533
1,1,N,8,3,4,0,1.136414706300928
2,5,N,19,4,4,0,1.5055802504358553
1,1,N,18,3,4,0,2.468494327911038
2,1,N,9,4,2,0,7.974938050924885
1,1,N,15,5,2,1,2.760886366876598
1,1,N,8,2,1,0,2.697747929407143
2,3,N,15,4,3,0,1.7638471011768235
2,2,N,19,5,4,1,13.959907230800948
2,6,N,7,4,2,0,2.5826434249868115
2,1,N,5,4,1,0,0.8493322227070385
2,5,N,7,0,3,0,3.78467022102342
1,1,N,17,6,2,1,1.305312509901596
2,2,N,23,1,3,0,2.1894036123477085
1,2,N,3,2,2,0,1.4870679814409176
2,1,N,19,3,3,0,2.559306942372336
2,5,N,9,4,3,0,8.035557571656863
2,1,N,7,2,2,0,3.0019126745241542
1,1,N,7,1,4,0,7.607223739844599
2,1,N,7,5,5,1,2.303956867392477
1,1,N,23,5,1,1,3.1123753967576526
1,1,N,9,5,5,1,2.058754437696796
1,1,N,9,5,2,1,1.7219512700467317
2,6,N,9,6,5,1,0.6838093372501772
2,1,N,17,4,3,0,26.61141498194728
2,1,N,8,2,5,0,9.375782232030677
1,4,N,21,5,1,1,2.242957991827907
1,1,N,17,2,2,0,2.261145430702198
2,1,N,12,6,1,1,1.5659316681645352
1,1,N,18,1,2,0,1.044593821404289
1,1,N,7,0,4,0,1.472864583753698
1,1,N,8,2,5,0,2.8377820419973068
2,3,N,9,1,1,0,2.074737962745893
1,1,N,0,2,5,0,1.9097336193549503
1,1,N,7,2,4,0,1.3916429020280008
2,1,N,9,2,3,0,5.771735771984337
1,1,N,8,0,1,0,1.332293081947641
1,3,N,17,5,4,1,1.6314319299281708
1,1,N,14,0,1,0,0.931806154607046
1,1,N,17,4,3,0,1.084843897985797
2,1,N,18,0,3,0,1.5297069871699227
1,2,N,7,3,1,0,1.880653972928081
2,1,N,18,3,2,0,2.401622446267421
1,1,N,7,3,1,0,4.098723806864164
1,1,N,14,2,1,0,2.652183816100617
1,1,N,14,4,2,0,0.9805633711232143
2,5,N,8,5,3,1,4.350102063298823
1,1,N,7,5,3,1,0.884445580796897
2,5,N,2,5,4,1,3.193621260372695
2,1,N,1,5,4,1,3.501182081514529
1,2,N,12,0,3,0,2.222063044503972
1,1,N,17,6,3,1,0.9445015830987432
2,5,N,19,3,1,0,2.300348650707208
1,1,N,7,0,5,0,11.014288406843882
1,2,N,23,2,1,0,0.6453979022150604
2,5,N,13,0,1,0,0.9290689482286506
1,1,N,13,6,5,1,2.0790586196733227
2,4,N,19,2,1,0,2.2577866860622566
1,1,N,17,1,2,0,2.17979196799986
1,1,N,7,0,1,0,1.4575719948177892
2,1,N,22,4,4,0,2.173369370419294
2,1,N,10,5,1,1,0.7101495569289592
2,1,N,3,2,5,0,6.6597716944443786
2,1,N,7,5,4,1,4.9921558201313845
2,1,N,7,1,4,0,1.873580344332036
1,1,N,18,5,4,1,2.1030270552930497
1,2,N,17,4,2,0,13.65862529657974
2,5,N,19,6,1,1,5.143246762751899
1,1,N,19,2,5,0,1.9552287017523424
1,1,N,19,3,4,0,2.594612334600285
2,1,N,7,0,1,0,12.81484070757536
1,1,N,18,2,1,0,4.14343886987493
2,1,N,18,3,3,0,2.20676901348129
2,2,N,18,2,3,0,3.3422887098249485
2,5,N,18,0,1,0,1.1889896082015456
2,3,N,19,2,4,0,10.847278754757316
1,1,N,13,3,4,0,20.6142691045098
2,1,N,9,0,1,0,4.410551243484328
1,2,N,17,0,1,0,2.2784295166007924
1,2,N,19,3,5,0,18.05642250771919
1,1,N,20,6,3,1,0.3533800689087093
2,1,N,8,4,4,0,9.38339592937248
1,1,N,7,4,3,0,1.4477805205620988
2,1,N,11,1,1,0,3.079528845055022
1,3,N,7,4,1,0,1.107362550070163
1,1,N,12,2,1,0,2.842664715440751
2,1,N,19,0,3,0,1.5317124772253088
1,1,N,18,0,3,0,0.7119497626908028
2,1,N,8,1,3,0,2.561293363707068
2,1,N,17,4,5,0,4.939113634450592
2,6,N,12,1,3,0,2.618399254633696
2,5,N,20,0,3,0,1.4811879687153031
2,1,N,9,2,2,0,3.846437820960191
1,1,N,17,2,1,0,21.55184444382509
2,1,N,7,3,2,0,3.0142448612230943
2,1,N,8,4,3,0,3.738475613055457
2,3,N,17,1,5,0,2.71561978980062
2,1,N,17,2,2,0,5.114688810512336
2,1,N,16,0,3,0,2.6048816369667214
1,1,N,7,6,2,1,10.588544369415873
1,1,N,8,3,3,0,2.452474046917107
1,1,N,7,0,3,0,2.475571058454752
2,1,N,9,3,5,0,2.6049352336251124
2,1,N,18,4,3,0,2.6058826579511742
1,1,N,18,5,2,1,1.1814996825879338
2,2,N,17,0,3,0,1.7861216411489205
2,1,N,17,5,4,1,3.743128774727067
2,5,N,18,2,4,0,2.637086784127474
1,1,N,19,0,2,0,5.21122166874062
2,1,N,19,4,3,0,1.4356407795464543
1,2,N,8,0,5,0,2.5266516640679697
2,1,N,11,3,1,0,0.2018560511434877
2,1,N,14,0,4,0,5.955265805794968
2,1,N,18,4,3,0,6.381439892637261
1,1,N,7,0,2,0,1.3436857842649796
1,1,N,7,0,4,0,8.922423687983855
2,2,N,8,6,5,1,2.0624896876988754
2,5,N,14,5,2,1,3.34203640303155
2,1,N,23,4,3,0,0.9340094326138096
1,1,N,17,5,1,1,1.6918517565845337
2,1,N,9,3,5,0,1.9044763298990088
1,1,N,13,0,2,0,2.3274902236325867
1,1,N,18,0,3,0,4.138081824284955
2,2,N,21,3,3,0,4.403633069950856
2,1,N,13,1,1,0,2.609064438568597
2,1,N,18,6,5,1,1.0897433866876605
1,2,N,0,5,1,1,1.384250170455497
1,1,N,17,5,4,1,2.1692877548925176
2,1,N,7,2,5,0,2.075229817691863
2,1,N,9,3,5,0,2.808709660493435
1,1,N,9,4,3,0,1.269485460314064
2,1,N,20,0,1,0,1.8283999643023725
2,1,N,7,6,2,1,3.75644167116924
1,1,N,7,1,5,0,2.33461497943127
1,1,N,9,1,2,0,10.636235182970951
2,1,N,9,2,1,0,27.5433483547678
2,1,N,17,4,3,0,1.61811222755505
1,1,N,8,2,1,0,7.244620194393432
2,1,N,22,2,5,0,1.359023064580713
1,1,N,18,1,1,0,0.93139629731977
1,1,N,11,0,2,0,5.9215304524119325
2,1,N,10,1,2,0,2.106536677413017
2,2,N,19,2,5,0,2.568285993235212
1,1,Y,7,3,4,0,1.1568501871000214
1,1,N,9,6,5,1,2.6181490792876083
2,1,N,19,6,2,1,5.082792937855695
2,1,N,16,5,3,1,1.9431435050155623
1,1,N,9,0,2,0,2.256017277605119
1,1,N,18,1,2,0,2.3076296963111917
2,2,N,17,2,4,0,1.3530825261975592
2,5,N,18,2,2,0,1.7937592741993484
1,1,N,19,0,2,0,0.958660119565639
2,1,N,8,2,2,0,3.094438838043024
1,1,N,8,5,2,1,1.002934962843933
1,1,N,19,0,3,0,6.469644484160108
1,1,N,20,4,2,0,6.997309936138556
2,6,N,4,5,1,1,1.8170908937131545
1,1,N,7,6,4,1,4.516511413654884
1,1,N,16,4,1,0,9.16774287575812
2,1,N,0,6,4,1,2.565832635285475
1,1,N,8,2,3,0,7.58981420076193
1,1,N,8,6,3,1,10.954778443271053
2,3,N,18,0,2,0,3.0982533400567998
2,2,N,17,1,1,0,6.042783820216546
2,2,N,9,5,1,1,6.434533252834449
1,1,N,17,2,4,0,5.182509828184637
2,1,N,0,1,2,0,4.416116653280203
2,1,N,15,4,4,0,3.702467156229292
2,1,N,17,3,2,0,1.549320368823116
1,1,Y,1,6,3,1,11.649960894173416
1,1,N,20,0,5,0,6.160412794598169
2,1,N,17,3,5,0,0.9399515396419684
2,2,N,7,4,1,0,0.0
2,1,N,8,5,3,1,2.21873826450057
2,1,N,9,0,1,0,5.908843632592782
2,3,N,8,3,4,0,11.59364787333297
2,1,N,15,4,1,0,0.4999952941696908
1,1,N,7,3,2,0,12.091760800650674
1,1,N,17,4,1,0,0.746145507398281
2,1,N,7,2,5,0,0.4324003884542048
1,1,N,18,6,1,1,8.12382340444511
2,1,N,9,2,1,0,1.3699947973556257
2,1,N,10,3,3,0,1.0936013437917758
1,1,N,18,5,4,1,0.9692619096562656
2,1,N,8,0,2,0,10.451190604569794
2,2,N,8,4,3,0,2.2221552888737524
1,1,N,17,2,2,0,0.5992148998850427
1,1,N,19,0,3,0,2.86107774829231
2,1,N,8,3,3,0,1.3917823958725706
1,1,N,15,0,2,0,2.41278719803642
2,1,N,19,1,3,0,6.862867724652936
2,1,N,18,3,2,0,2.0230619549301787
1,1,N,7,4,2,0,12.382485467848936
1,1,N,8,3,3,0,4.641619195755059
1,1,N,18,2,4,0,5.866573622516476
1,1,N,17,4,2,0,2.462170056342927
2,5,N,19,2,1,0,5.679771465098976
1,1,N,0,6,5,1,1.389622306038073
1,1,N,16,0,2,0,2.53688534960128
1,1,N,8,0,4,0,2.5113396998279303
2,1,N,7,3,5,0,3.984431340290735
2,1,N,7,3,2,0,3.0675375538351086
1,1,N,9,2,5,0,0.5018422022843126
1,1,N,18,1,4,0,1.9876523981814005
1,1,N,19,2,2,0,3.4262617369854995
2,1,N,17,3,3,0,9.279235506166534
2,5,N,17,5,4,1,5.051630023556542
2,1,N,9,1,3,0,9.480732397313137
2,1,N,9,6,4,1,2.913405192880992
2,2,N,8,2,2,0,13.00491228603834
2,1,N,17,5,5,1,27.62612840341081
2,1,N,21,3,3,0,1.402629729397889
2,3,N,19,2,3,0,1.9340506345894224
1,2,N,9,2,3,0,3.2278188368634564
2,1,N,8,3,2,0,8.643027945967583
1,1,N,7,2,5,0,2.1004428419499943
2,1,N,17,5,1,1,3.1338446265763142
1,1,N,19,3,4,0,1.3208154976579167
2,1,N,18,0,3,0,2.523440991294262
2,6,N,13,0,2,0,0.5977146877269676
1,4,N,9,0,3,0,1.8206900186422892
2,1,N,7,4,3,0,7.560671847714306
2,1,N,18,3,2,0,7.34310141601097
1,1,N,17,6,4,1,2.528913200182884
1,1,N,23,1,5,0,2.292075958766095
2,3,N,16,3,4,0,10.600969412552054
2,1,N,18,0,2,0,2.9048496092712752
2,1,N,16,3,4,0,3.3024660330265725
2,1,N,13,0,3,0,21.01156373548552
2,3,N,18,2,3,0,2.993162874327324
2,1,N,7,2,3,0,2.2672984053119154
1,3,N,18,5,2,1,1.038772472739729
1,1,N,9,0,2,0,1.0977625127930088
1,1,N,18,2,1,0,1.7040131719393117
1,1,N,14,4,4,0,1.1797683222791515
2,1,N,9,4,4,0,2.646528184185471
2,1,N,22,1,4,0,6.80371568516031
2,1,N,12,5,1,1,0.8144042908969787
2,1,N,0,3,2,0,0.5699429210462689
1,1,N,18,5,4,1,20.130843351708545
2,1,N,19,0,4,0,11.361368518044662
1,2,N,10,0,2,0,1.7576936435911836
1,1,N,19,6,2,1,27.104631839963197
1,1,N,19,1,3,0,2.007548808593437
1,1,N,9,1,1,0,0.4690401240015617
2,5,N,13,6,1,1,2.07287986074819
1,1,N,8,6,5,1,1.2509247167222943
2,2,N,17,6,3,1,3.2416767457252247
1,1,N,19,3,4,0,1.7568659603749106
2,1,N,7,2,4,0,1.344409154095216
2,1,N,8,4,4,0,13.562885635335832
2,1,N,14,6,2,1,2.1971432705498715
1,1,N,9,6,2,1,1.7553288933664422
2,1,N,9,4,2,0,1.327477718198081
2,2,N,18,0,3,0,8.074763094612255
2,1,N,7,2,4,0,3.745616370530284
2,1,N,17,1,1,0,6.601379063260044
2,1,N,8,0,5,0,1.1752721158699944
1,1,N,18,2,1,0,3.2010325974636937
2,3,N,1,4,3,0,2.642916990322485
2,1,N,17,6,5,1,8.5405374815593
2,1,N,0,5,3,1,1.6848359704832756
1,1,N,7,1,2,0,8.38139932473712
1,1,N,18,6,2,1,4.635546635482151
1,1,N,8,3,5,0,1.2441051975806312
1,1,N,7,0,1,0,0.9038679697168815
2,6,N,9,3,5,0,3.0366061303217275
1,1,N,7,0,4,0,3.999575200420679
1,1,N,19,0,1,0,1.311828085053586
2,5,N,9,6,3,1,1.103252549263917
2,1,N,9,6,1,1,2.85604882716417
1,1,N,20,2,1,0,0.6097122431940417
1,1,N,7,5,1,1,22.086283691469053
2,4,N,18,0,2,0,4.007919197290155
2,1,N,23,4,5,0,4.212601738679218
1,1,N,15,0,5,0,1.0580492403835071
2,1,N,20,5,3,1,5.851980678449545
2,2,N,17,2,3,0,1.4524885761007065
1,2,N,18,4,4,0,3.2770904090956634
2,1,N,9,5,4,1,1.812052329177685
2,1,N,22,0,2,0,2.2140008762503256
2,1,N,19,2,3,0,1.0064102710468994
2,2,N,19,5,4,1,0.6849770804601073
2,2,N,7,4,5,0,3.977270163025608
2,1,N,23,4,3,0,2.2956889031525463
1,2,N,18,4,3,0,1.7512507499005618
2,1,N,18,5,4,1,1.2275592523443002
2,1,N,16,0,2,0,1.1731557852436338
1,1,N,15,3,2,0,1.841134915517848
2,1,N,23,4,3,0,15.942936177325128
1,2,N,7,0,4,0,12.814493716272231
2,5,N,17,2,1,0,1.212818132527023
1,1,N,8,0,2,0,2.176935190034229
1,1,N,9,3,5,0,3.6396977411992895
2,3,N,19,0,4,0,0.7881703658337068
2,6,N,15,5,3,1,2.0966865364516867
1,2,N,18,4,3,0,1.4022204938203968
1,1,N,19,4,4,0,8.232097518979764
1,1,N,6,4,4,0,0.9823747714294933
1,1,N,9,0,2,0,2.7272875075904537
1,1,N,19,0,5,0,10.415117333102096
2,5,N,15,0,5,0,0.9667750997829933
2,2,N,22,0,5,0,3.1724718885497194
1,2,N,22,4,2,0,4.017536088751766
2,1,N,7,5,1,1,1.3891619580427772
1,1,N,22,1,5,0,2.2328314678836203
1,1,N,19,2,5,0,1.194560468907414
1,2,N,9,2,5,0,5.466709337490511
2,1,N,18,1,3,0,1.1694166960231762
1,1,N,11,1,2,0,1.2391144978388324
2,5,N,9,2,4,0,2.897701729815059
2,1,N,18,1,5,0,2.299739262937744
2,1,N,19,6,3,1,2.596322702761139
1,1,N,18,1,3,0,1.2934487394357057
1,1,N,7,2,4,0,3.364344335021382
1,1,N,8,2,1,0,5.747085904306846
1,1,N,7,4,3,0,3.901750657579036
2,2,N,18,3,4,0,5.083183203677455
2,6,N,11,2,1,0,3.392773077527415
1,1,N,17,3,2,0,1.36237969677011
2,1,N,8,2,4,0,0.9401898838816768
1,1,N,17,5,3,1,1.3829146070747074
2,1,N,9,0,4,0,2.3660820841147023
1,1,N,7,4,4,0,1.1361389928951109
2,5,N,13,2,3,0,0.5771565848659059
2,3,N,19,3,4,0,7.982029505542345
1,1,N,8,5,4,1,3.8247843183969854
1,1,N,18,1,2,0,29.644420277911824
1,1,N,7,6,2,1,6.2861081803818335
1,1,N,7,6,3,1,6.714453249379906
2,1,N,18,0,3,0,26.381173834637448
1,1,N,17,0,3,0,4.654977608599206
2,1,N,17,2,5,0,5.170126646028243
1,1,N,18,4,4,0,4.087974113051856
2,1,N,9,4,1,0,1.4655980228258425
1,1,N,7,5,2,1,1.6416293294007187
1,1,N,19,6,3,1,1.831077443988868
2,1,N,16,2,3,0,4.458544748346473
2,6,N,20,3,3,0,1.9413161642121777
1,1,N,0,5,4,1,2.121896940441036
2,3,N,12,1,4,0,2.238137660404039
1,1,N,9,4,4,0,3.985166276561677
2,1,N,18,1,3,0,7.543767850836186
1,1,N,18,1,2,0,2.1140313013033785
2,2,N,11,3,1,0,1.2495355995562685
2,6,N,20,3,4,0,1.5290662218938085
2,1,N,19,1,5,0,2.1236326842240647
2,1,N,19,0,5,0,1.554315372606945
2,1,N,15,1,3,0,3.180780915586742
2,1,N,7,0,5,0,2.2933677603402747
1,1,N,17,0,4,0,3.6712040422583967
2,1,N,7,3,1,0,4.173945285753004
2,3,N,17,1,4,0,1.0731555844282252
1,1,N,7,5,2,1,2.523638398989192
2,3,N,17,6,1,1,0.960555199539962
2,1,N,19,5,4,1,7.404982811658336
2,1,N,8,4,1,0,6.448068139625134
2,1,N,8,6,1,1,5.192023374444636
1,2,N,19,1,5,0,0.7210533844563219
1,1,N,9,4,4,0,2.4100243316871963
2,1,N,8,3,4,0,3.565676830405882
2,1,N,7,5,3,1,2.479046462138126
2,1,N,8,6,1,1,2.441075525058415
1,1,N,19,1,1,0,1.7198986466841322
2,1,N,18,5,1,1,4.258142892693188
1,1,N,8,4,2,0,3.956751639382752
2,6,N,17,6,3,1,1.7386326648923776
1,1,N,17,6,1,1,2.886319583758139
2,2,N,7,4,3,0,5.1506693273727615
1,1,N,19,5,2,1,2.9508147363899817
2,2,N,18,6,2,1,3.1618274641025828
1,1,N,9,5,1,1,2.7679874787606376
1,1,N,18,1,3,0,1.730154857617703
1,2,N,19,6,5,1,4.684276308583086
1,1,N,8,1,1,0,6.121142613319846
2,1,N,17,3,1,0,1.2018919938543997
2,1,N,11,3,1,0,5.575463041465022
2,1,N,6,1,3,0,18.85695797786757
2,1,N,18,4,2,0,1.0679896871940768
2,1,N,16,6,1,1,1.174533363177266
1,1,N,8,2,3,0,4.04284086573232
1,1,N,13,2,1,0,13.475360470636712
2,1,N,20,4,2,0,11.834329884116688
1,1,N,17,3,2,0,1.5481235904114163
2,5,N,22,1,5,0,2.8804654131831664
1,1,N,17,2,3,0,4.1786211601931695
2,1,N,9,2,4,0,1.902106776976168
1,1,N,18,5,2,1,1.337559429540394
2,1,N,19,4,1,0,0.6952814001625446
2,1,N,15,1,4,0,1.6243859283070252
1,1,N,8,0,2,0,3.333574273867156
2,6,N,17,6,2,1,7.714063601281746
1,2,N,12,2,3,0,8.325846976146478
1,2,N,1,6,2,1,5.736855539292778
2,1,N,23,1,3,0,2.710586767071869
1,2,N,14,2,3,0,2.4508308408199406
1,1,N,18,0,4,0,2.9603072324654414
1,1,N,17,3,4,0,3.36807725434942
1,1,N,7,4,2,0,2.035025758482634
1,1,N,7,2,5,0,27.23850941622381
2,1,N,8,4,1,0,8.139506626923103
1,1,N,19,0,2,0,1.1529520489395693
2,1,N,12,6,3,1,0.6767433817410718
2,1,N,18,4,4,0,1.2406797990343004
2,1,N,17,1,3,0,4.140154012885845
2,2,N,8,0,2,0,1.468447916274774
2,1,N,18,1,5,0,11.298378245260675
1,3,N,19,3,4,0,2.004402090939727
1,2,N,19,3,4,0,9.798620663670924
1,1,N,17,3,5,0,1.389626638137253
1,1,N,9,1,2,0,2.120696099503807
2,2,N,9,1,3,0,0.9751427167443656
2,1,N,7,1,2,0,3.1397109962731364
1,1,N,17,0,4,0,1.9432391276417256
2,1,N,14,5,5,1,0.7064612147955476
2,1,N,7,0,1,0,6.8133514655529135
1,1,N,7,0,1,0,2.114333591643799
2,1,N,18,0,2,0,7.668845300381149
1,1,N,1,5,2,1,1.0484822346101792
2,2,N,17,3,3,0,6.822871590141936
2,2,N,17,3,3,0,3.4193501079725364
2,6,N,17,4,2,0,8.221192909680147
2,6,N,7,2,3,0,0.7717035482561433
1,1,N,8,1,4,0,3.332526753065886
1,2,N,7,1,5,0,2.169684074386576
2,5,N,16,3,4,0,1.5174028874280447
1,1,N,17,6,1,1,10.54484787505212
2,1,N,18,0,2,0,13.325630773706576
2,1,N,9,0,3,0,11.063640303490628
2,1,N,17,6,4,1,2.315592013061345
2,1,N,17,1,2,0,2.19363883533293
1,1,N,8,6,3,1,1.1512925516934756
2,1,N,18,1,2,0,11.899443477979542
2,2,N,8,3,4,0,3.055926294057897
2,3,N,19,5,1,1,1.491484539318455
2,5,N,7,5,1,1,4.53937773316548
2,1,N,17,5,3,1,2.398896890934884
2,6,N,11,4,3,0,2.1140644074100234
1,1,N,7,5,4,1,10.437033088642233
2,1,N,16,1,1,0,3.950042201323982
1,3,N,19,3,3,0,1.505737099953974
1,1,N,0,5,4,1,1.7725490530162615
2,1,N,19,0,2,0,3.575879547948685
2,6,N,0,3,3,0,1.7168960607825006
2,1,N,16,2,3,0,0.988007213371382
2,1,N,8,0,4,0,0.5767795924919592
1,1,N,19,3,3,0,4.196328052164296
1,1,N,8,1,2,0,2.2989905350582154
2,2,N,8,5,4,1,2.927219664358332
1,1,N,18,1,1,0,1.3895276761746091
1,1,N,9,0,3,0,7.145122529200994
2,6,N,18,6,1,1,3.6624064350845535
1,1,N,7,5,5,1,0.8469368830365674
1,1,N,7,2,3,0,4.145836036800188
2,4,N,17,3,5,0,1.82295604536456
2,1,N,9,4,4,0,0.7955098004001704
1,2,N,7,4,1,0,1.5939263742168628
2,1,N,18,0,3,0,1.5394991961014877
2,1,N,8,6,5,1,4.1862653120651565
2,2,N,18,3,3,0,1.863006589023784
1,1,N,8,3,3,0,1.6835032100759164
1,1,N,7,5,5,1,2.10134665108596
1,1,N,8,1,4,0,5.688987921796037
1,1,N,17,4,1,0,2.325889561900715
2,1,N,18,5,2,1,20.862947052480468
1,1,N,14,2,4,0,2.993441572936068
2,1,N,18,3,5,0,1.4369493090385634
1,1,N,17,1,2,0,3.7084934252524935
2,5,N,18,5,1,1,3.356741005596545
2,6,N,9,0,2,0,8.942004165404223
1,2,N,7,3,4,0,2.924326490522663
1,4,N,19,4,3,0,2.3656753031340148
1,3,N,7,4,4,0,1.0836967950047285
1,1,N,17,1,2,0,2.1800635092968523
2,1,N,8,2,4,0,1.5738493103461724
1,1,N,18,6,5,1,3.4899967054196823
2,1,N,18,1,3,0,2.497063790404527
1,1,N,17,1,4,0,1.4607336081386022
1,1,N,7,4,2,0,3.2275204514486515
2,1,N,22,2,3,0,3.3377549480173023
2,1,N,18,6,5,1,1.3951442625152732
1,1,N,19,2,4,0,12.159963619652885
2,6,N,9,4,3,0,0.4395168171103294
2,3,N,21,2,2,0,1.012824346349924
2,5,N,11,5,1,1,0.692342888643649
2,1,N,18,6,5,1,2.029842671621358
2,2,N,19,0,2,0,3.4449646809380687
2,5,N,17,6,3,1,1.514970166769414
1,1,N,19,2,4,0,8.510090434221363
1,1,N,23,0,5,0,1.7608071018497011
1,1,N,18,0,3,0,2.122572133231247
1,1,N,17,2,3,0,1.3369611273731123
2,1,N,17,4,4,0,0.9334011746442789
2,2,N,7,5,3,1,3.2914000122373626
2,1,N,8,1,4,0,0.7395000575221253
2,1,N,22,3,2,0,5.349652454898303
2,1,N,18,4,4,0,11.352676880905284
2,1,N,13,2,1,0,0.8155933300137659
2,2,N,19,3,2,0,5.75534500550253
1,1,N,8,0,3,0,11.813092319308662
2,1,N,18,5,4,1,1.2188456225664943
1,2,N,19,2,4,0,2.8505284199092014
1,1,N,17,0,1,0,1.8263380240477471
2,1,N,18,6,3,1,7.456592688576736
2,1,N,8,4,1,0,1.4047979626205662
2,6,N,17,3,2,0,1.6663094342605556
1,1,N,18,5,2,1,2.747178067367721
2,1,N,18,4,3,0,3.17246150528128
2,5,N,8,4,4,0,4.419564022864959
1,1,N,2,0,1,0,2.250406168215473
2,3,N,17,0,3,0,1.048599934801483
2,1,N,2,3,1,0,1.8845204127375592
1,1,N,9,3,2,0,3.778176827078532
1,2,N,8,5,5,1,1.8781770380933445
1,1,N,18,6,5,1,3.2713561082012834
1,1,N,17,1,3,0,0.7464351004062033
2,1,N,8,4,4,0,2.577244764155263
1,1,N,7,0,4,0,1.4495265968825315
1,1,N,9,2,1,0,1.759023953449944
1,1,N,9,4,4,0,4.829858982048731
1,1,N,13,3,4,0,0.4537625597201311
1,1,N,9,0,3,0,1.0504102843415732
2,1,N,23,3,2,0,5.346864319992317
1,2,N,18,2,2,0,3.5446179858880016
1,1,N,17,2,2,0,1.3962339116686424
2,3,N,8,3,4,0,1.6008022107769109
2,2,N,17,1,2,0,2.3107261661466314
2,1,N,9,2,1,0,1.847485817975748
2,6,N,23,2,2,0,3.910111112096159
1,1,N,18,0,2,0,1.4863192050948055
1,1,N,19,0,3,0,3.0503426686749524
2,1,N,12,2,4,0,0.296781370472569
1,1,N,18,3,5,0,4.506899556183387
2,4,N,19,5,5,1,8.752310140981361
1,1,N,8,2,2,0,2.5073576783212617
1,1,N,23,4,2,0,2.013349513637796
2,1,N,19,4,3,0,1.3379926983213564
1,4,N,21,4,1,0,3.4306913667934458
2,5,N,13,0,3,0,2.6187830677414574
2,1,N,21,6,4,1,1.1703750329967488
2,5,N,19,2,1,0,1.8439258494091288
1,1,N,18,0,1,0,2.66063029371268
1,1,N,18,1,3,0,1.539097601722088
2,1,N,9,2,1,0,3.1475992878806807
2,2,N,7,2,3,0,5.354779165251447
1,2,N,19,5,2,1,3.3210862807221337
1,1,N,19,5,3,1,2.252064456783225
1,1,N,19,3,4,0,3.87072424779658
2,3,N,21,4,2,0,1.723180755894852
1,1,N,0,6,3,1,3.5601302425319803
1,2,N,17,3,2,0,4.447202551659159
1,3,N,7,5,1,1,2.4333816776534767
2,2,N,18,3,5,0,3.041247089841529
1,1,N,8,1,3,0,17.86916737032512
1,1,N,9,0,2,0,3.4400285761345724
2,1,N,23,1,3,0,0.5988736171553248
2,1,N,17,6,2,1,6.809581862307575
2,1,N,7,5,2,1,5.402177021434562
1,1,N,7,4,3,0,17.65672419264633
2,5,N,18,6,3,1,2.3278990708946754
2,2,N,21,4,4,0,1.0180823547494933
2,2,N,22,3,2,0,1.8974750170779824
1,1,N,17,5,1,1,4.059945588784616
1,1,N,8,2,5,0,2.660084248739772
2,1,N,8,6,3,1,2.739274040482846
2,1,N,6,2,1,0,1.8885246634691708
1,1,N,17,3,4,0,1.041293095052
2,1,N,9,6,1,1,27.567372907695752
2,3,N,19,1,4,0,1.5665663886510277
1,4,N,9,6,3,1,3.7063794058378745
1,1,N,8,1,4,0,1.1440744972844192
2,1,N,13,4,3,0,12.88249218940661
2,3,N,9,4,2,0,1.100924233925182
1,1,N,19,4,2,0,4.7649063360700685
2,1,N,16,6,5,1,0.7664451149609866
1,1,N,9,5,3,1,13.207056242346406
2,1,N,8,3,2,0,3.50477694210924
2,2,N,16,1,1,0,4.432559188855092
2,5,N,18,0,4,0,2.05643425091508
1,1,N,7,2,4,0,3.5385791791713284
2,1,N,7,4,1,0,2.6719604008196685
2,1,N,9,4,5,0,2.2390130231765903
2,1,N,18,4,3,0,5.406996439857172
2,1,N,17,6,3,1,13.684621426518587
1,1,N,9,2,3,0,1.6785289386194882
2,2,N,17,0,4,0,2.8806317048958308
2,1,N,8,2,3,0,2.4441835232288134
1,2,N,17,4,4,0,5.757169496162115
1,1,Y,10,0,3,0,0.9799823461694256
1,1,N,7,4,5,0,4.620327679107405
2,1,N,19,6,3,1,10.866389942466595
2,1,N,9,3,2,0,14.350266929523787
2,1,N,7,4,5,0,0.7143848019595737
2,1,N,2,0,4,0,2.468082429118948
1,1,N,9,1,3,0,1.989613757651596
1,1,N,17,1,5,0,1.9012730854725088
2,5,N,19,0,1,0,1.4353660794518956
2,1,N,9,0,3,0,0.144542256814433
2,5,N,19,6,4,1,0.4604584512152669
1,1,N,1,6,3,1,2.3512614642235463
2,1,N,18,3,2,0,2.8483303725090945
2,1,N,12,2,2,0,1.7929465402545988
2,1,N,18,6,4,1,1.0277570803050078
2,1,N,10,3,4,0,1.7979373897195792
1,1,N,7,6,2,1,4.311006836423027
1,1,N,22,2,3,0,1.129036177396585
2,5,N,17,2,2,0,29.19012373298513
1,1,N,7,0,5,0,6.187968819627923
1,1,N,23,3,1,0,2.410185643193653
1,4,N,17,5,1,1,0.5157947233060401
2,1,N,17,0,1,0,4.231082229817653
